Tool:
executable,cbmc --unwind 5 --no-unwinding-assertions --unwind 5  --bounds-check
parameters,
=======
Detailed outcomes:
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-5-9/mime7to8_arr_three_chars_heavy_test_bad.c,CORRECT ALARM,0.765337
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-14-3/mime7to8_ptr_three_chars_heavy_test_bad.c,WRONG PROOF,0.414535
/home/bjowac/Downloads/string-tests/verisec/./netbsd-libc-cve-2006-6652-4-2-fixed/glob2_int_ok.c,CORRECT PROOF,0.364408
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0206-2-1-fixed/mime_fromqp_ptr_ok.c,CORRECT PROOF,0.163987
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-2-fixed/guard_random_index_ok.c,CORRECT PROOF,0.264224
/home/bjowac/Downloads/string-tests/verisec/./bind-ca-1999-14-2-fixed/bind.c,ERROR,0.164065
/home/bjowac/Downloads/string-tests/verisec/./bind-ca-1999-14-2-fixed/simp_ok.c,CORRECT PROOF,0.269442
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-2002-1337-4-8/crackaddr_bad.c,WRONG PROOF,2.568756
/home/bjowac/Downloads/string-tests/verisec/./bind-cve-2001-0011-3-fixed/small_ok.c,CORRECT PROOF,0.314371
/home/bjowac/Downloads/string-tests/verisec/./netbsd-libc-cve-2006-6652-6-fixed/loop_ok.c,CORRECT PROOF,0.164127
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-5-7-fixed/mime7to8_arr_three_chars_heavy_test_ok.c,CORRECT PROOF,0.815320
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-5-3/mime7to8_arr_three_chars_heavy_test_bad.c,CORRECT ALARM,0.765143
/home/bjowac/Downloads/string-tests/verisec/./netbsd-libc-cve-2006-6652-10/glob3_ptr_bad.c,WRONG PROOF,0.214147
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-2002-1337-4-1/crackaddr_bad.c,WRONG PROOF,2.568569
/home/bjowac/Downloads/string-tests/verisec/./bind-ca-1999-14-5-fixed/bind.c,ERROR,0.165557
/home/bjowac/Downloads/string-tests/verisec/./bind-ca-1999-14-5-fixed/expand_ok.c,CORRECT PROOF,0.264407
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-1999-0368-7/wu-ftpd.c,ERROR,0.163996
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-1999-0368-7/strcpy_strcat_bad.c,WRONG PROOF,0.264270
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-2-3/mime7to8_arr_one_char_heavy_test_bad.c,CORRECT ALARM,0.314403
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-1999-0368-4/wu-ftpd.c,ERROR,0.164440
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-1999-0368-4/strcpy_strcat_bad.c,CORRECT ALARM,0.164024
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-14-8-fixed/mime7to8_ptr_three_chars_heavy_test_ok.c,CORRECT PROOF,0.414537
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-44-fixed/cases3_stripSpacesEnd_arr_inlined_ok.c,CORRECT PROOF,0.214058
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-9-3/mime7to8_arr_two_chars_med_test_bad.c,CORRECT ALARM,0.264224
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-6-6-fixed/mime7to8_arr_three_chars_med_test_ok.c,CORRECT PROOF,0.314343
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-1999-0047-14-1-fixed/mime7to8_ptr_three_chars_heavy_test_ok.c,CORRECT PROOF,0.464630
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-41-fixed/cases3_stripSpacesBoth_arr_ok.c,CORRECT PROOF,0.264605
/home/bjowac/Downloads/string-tests/verisec/./sendmail-cve-2003-0681-3-1/util-bad.c,WRONG PROOF,0.364462
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2006-3747-4/simp2_bad.c,WRONG PROOF,0.315113
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-2003-0466-5/wu-ftpd.c,ERROR,0.164037
/home/bjowac/Downloads/string-tests/verisec/./wu-ftpd-cve-2003-0466-5/symlinks_bad.c,WRONG PROOF,0.414415
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-8-1/iter2_prefixShort_ptr_bad.c,WRONG PROOF,0.164114
/home/bjowac/Downloads/string-tests/verisec/./apache-cve-2004-0940-8-1/apache.c,ERROR,0.165352
/home/bjowac/Downloads/string-tests/verisec/./openser-cve-2006-6749-31/cases2_stripSpacesStart_arr_bad.c,CORRECT ALARM,0.216012
/home/bjowac/Downloads/string-tests/verisec/./libgd-cve-2007-0455-4/gd_some_entities_bad.c,WRONG PROOF,1.165971
